age,workclass,education-num,occupation,race,sex,native-country,marital-status
51, Private,10, Adm-clerical, White, Female, United-States, Divorced
18, Private,7, Other-service, White, Male, United-States, Never-married
57, Self-emp-not-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
29, Private,9, Craft-repair, White, Male, Portugal, Divorced
42, Private,13, Other-service, White, Male, United-States, Separated
47, Private,9, Transport-moving, Black, Male, United-States, Never-married
34, Federal-gov,13, Exec-managerial, Other, Female, United-States, Married-civ-spouse
27, Private,6, Other-service, Black, Female, United-States, Married-civ-spouse
28, Private,9, Transport-moving, White, Female, United-States, Separated
17, Private,9, Other-service, White, Male, United-States, Never-married
24, Private,7, Protective-serv, White, Male, United-States, Married-civ-spouse
40, Self-emp-not-inc,12, Farming-fishing, White, Male, United-States, Married-civ-spouse
81, Self-emp-inc,10, Sales, White, Male, United-States, Married-civ-spouse
47, Federal-gov,10, Craft-repair, White, Male, United-States, Married-civ-spouse
29, Private,6, Craft-repair, White, Male, United-States, Married-civ-spouse
24, Private,10, Other-service, White, Female, United-States, Never-married
31, Private,13, Prof-specialty, Asian-Pac-Islander, Male, Japan, Married-spouse-absent
38, Private,9, Tech-support, White, Male, United-States, Divorced
37, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
35, Private,10, Adm-clerical, Black, Female, United-States, Never-married
23, Private,9, Handlers-cleaners, White, Male, United-States, Divorced
22, Private,9, Other-service, White, Female, Germany, Never-married
53, Private,9, Machine-op-inspct, White, Male, United-States, Divorced
40, Private,10, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
68, Self-emp-inc,12, Sales, White, Male, Germany, Married-civ-spouse
19, Private,10, Other-service, White, Male, United-States, Never-married
28, Private,4, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
57, Self-emp-not-inc,9, Adm-clerical, White, Female, United-States, Married-civ-spouse
51, Local-gov,14, Prof-specialty, Black, Female, United-States, Widowed
68, Self-emp-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
39, Private,9, Other-service, White, Male, United-States, Married-civ-spouse
45, Local-gov,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
45, State-gov,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
80, Self-emp-inc,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
55, Local-gov,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
23, Private,10, Sales, White, Female, United-States, Never-married
45, State-gov,10, Adm-clerical, White, Female, United-States, Never-married
39, Private,13, Sales, White, Female, United-States, Divorced
45, Self-emp-not-inc,9, Other-service, White, Male, United-States, Married-civ-spouse
34, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
42, Local-gov,9, Protective-serv, White, Male, United-States, Married-civ-spouse
21, Private,10, Sales, Other, Female, United-States, Never-married
35, Private,10, Adm-clerical, White, Female, United-States, Divorced
24, Local-gov,13, Transport-moving, White, Male, United-States, Never-married
39, Private,9, Machine-op-inspct, White, Female, United-States, Divorced
17, Private,8, Adm-clerical, White, Female, United-States, Never-married
31, Federal-gov,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
48, Federal-gov,13, Protective-serv, White, Male, United-States, Married-civ-spouse
30, Private,10, Tech-support, White, Male, United-States, Never-married
38, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
24, Private,9, Adm-clerical, White, Male, United-States, Never-married
47, Private,8, Adm-clerical, White, Female, United-States, Divorced
56, Private,4, Machine-op-inspct, White, Male, Portugal, Married-civ-spouse
59, Private,7, Adm-clerical, White, Male, United-States, Married-civ-spouse
39, Self-emp-not-inc,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
22, Private,10, Other-service, White, Female, United-States, Never-married
17, Local-gov,6, Prof-specialty, White, Female, United-States, Never-married
66, Self-emp-not-inc,6, Exec-managerial, White, Male, United-States, Married-civ-spouse
39, Private,10, Sales, White, Female, United-States, Divorced
18, Private,10, Tech-support, White, Female, United-States, Never-married
55, Private,3, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
26, Federal-gov,13, Prof-specialty, White, Male, United-States, Never-married
64, Private,9, Sales, White, Female, United-States, Widowed
48, Self-emp-not-inc,16, Prof-specialty, White, Male, United-States, Married-civ-spouse
51, Federal-gov,9, Other-service, White, Male, United-States, Married-civ-spouse
61, Private,13, Exec-managerial, White, Female, United-States, Married-civ-spouse
22, Private,10, Prof-specialty, White, Male, United-States, Never-married
44, Private,11, Other-service, White, Male, United-States, Divorced
47, Private,10, Adm-clerical, White, Female, United-States, Married-civ-spouse
29, Private,12, Sales, White, Male, United-States, Never-married
39, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
37, State-gov,9, Adm-clerical, White, Female, United-States, Never-married
21, Private,10, Other-service, White, Female, United-States, Never-married
34, Private,9, Adm-clerical, White, Female, United-States, Separated
56, Private,10, Tech-support, White, Male, United-States, Married-civ-spouse
31, State-gov,10, Transport-moving, White, Male, United-States, Never-married
31, Private,9, Sales, White, Male, United-States, Divorced
28, Private,9, Adm-clerical, White, Female, United-States, Divorced
47, Federal-gov,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
56, Private,10, Adm-clerical, White, Female, United-States, Never-married
30, Private,13, Sales, White, Female, United-States, Never-married
42, Local-gov,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
33, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
57, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
40, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
41, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
42, Private,9, Prof-specialty, White, Male, United-States, Widowed
49, Private,10, Craft-repair, White, Male, Mexico, Married-civ-spouse
24, Private,13, Prof-specialty, White, Female, United-States, Never-married
31, Private,13, Exec-managerial, White, Female, United-States, Never-married
25, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
47, Private,2, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
37, Self-emp-not-inc,12, Farming-fishing, White, Male, United-States, Married-spouse-absent
25, Private,10, Protective-serv, White, Male, El-Salvador, Never-married
31, Private,10, Other-service, White, Female, United-States, Divorced
46, Self-emp-not-inc,13, Sales, White, Male, United-States, Married-civ-spouse
20, Private,10, Adm-clerical, White, Female, United-States, Never-married
31, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
63, Private,8, Priv-house-serv, Black, Female, United-States, Divorced
54, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
17, Private,6, Other-service, White, Female, United-States, Never-married
40, Private,9, Tech-support, White, Female, United-States, Divorced
27, Private,13, Prof-specialty, White, Female, United-States, Never-married
41, State-gov,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
32, Self-emp-not-inc,13, Exec-managerial, White, Male, United-States, Divorced
35, Private,10, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
42, State-gov,9, Craft-repair, White, Male, United-States, Married-civ-spouse
65, Private,3, Other-service, White, Female, Mexico, Married-civ-spouse
47, Private,9, Adm-clerical, White, Male, United-States, Never-married
41, Private,14, Tech-support, Asian-Pac-Islander, Male, China, Married-civ-spouse
28, Private,9, Handlers-cleaners, White, Male, United-States, Never-married
22, Private,10, Craft-repair, Black, Male, United-States, Never-married
23, Private,10, Handlers-cleaners, White, Male, United-States, Never-married
28, Self-emp-not-inc,10, Craft-repair, White, Male, United-States, Married-civ-spouse
59, Private,9, Machine-op-inspct, White, Female, United-States, Widowed
59, Local-gov,6, Other-service, White, Female, United-States, Married-civ-spouse
46, Private,9, Craft-repair, White, Male, United-States, Divorced
23, Private,9, Sales, White, Male, United-States, Married-civ-spouse
47, Local-gov,14, Tech-support, White, Male, United-States, Never-married
24, Private,11, Tech-support, White, Female, United-States, Never-married
37, Federal-gov,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
49, Self-emp-inc,9, Prof-specialty, White, Male, United-States, Married-civ-spouse
48, Local-gov,14, Prof-specialty, White, Female, United-States, Married-civ-spouse
57, Self-emp-not-inc,13, Prof-specialty, White, Female, United-States, Married-civ-spouse
24, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Never-married
40, Private,4, Craft-repair, White, Male, United-States, Married-civ-spouse
25, Private,9, Sales, White, Female, United-States, Never-married
64, Private,9, Transport-moving, White, Male, United-States, Widowed
44, Private,10, Transport-moving, White, Male, England, Divorced
45, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
24, Private,8, Adm-clerical, White, Male, United-States, Married-civ-spouse
42, State-gov,12, Tech-support, Black, Female, United-States, Divorced
27, Private,9, Tech-support, White, Male, United-States, Never-married
54, Private,9, Transport-moving, Black, Male, United-States, Married-civ-spouse
50, Self-emp-not-inc,10, Transport-moving, White, Male, United-States, Married-civ-spouse
27, Private,9, Adm-clerical, White, Female, United-States, Divorced
35, Private,10, Exec-managerial, White, Female, United-States, Divorced
39, Private,16, Exec-managerial, White, Male, United-States, Married-civ-spouse
21, Private,9, Transport-moving, White, Male, United-States, Never-married
19, Private,10, Sales, Black, Female, United-States, Never-married
39, Local-gov,9, Other-service, White, Female, United-States, Married-civ-spouse
39, Private,10, Sales, White, Male, United-States, Married-civ-spouse
27, Private,13, Exec-managerial, White, Male, United-States, Divorced
28, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
39, Private,10, Sales, White, Male, United-States, Married-civ-spouse
62, Private,6, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
59, Self-emp-inc,11, Exec-managerial, White, Male, United-States, Married-civ-spouse
29, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
31, Private,9, Sales, White, Male, United-States, Married-civ-spouse
38, Private,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
38, Federal-gov,12, Adm-clerical, White, Female, United-States, Divorced
71, Self-emp-not-inc,7, Exec-managerial, White, Male, United-States, Married-civ-spouse
39, Local-gov,9, Other-service, White, Male, United-States, Married-civ-spouse
47, Private,9, Tech-support, White, Male, United-States, Married-civ-spouse
41, Private,14, Other-service, Black, Female, United-States, Divorced
43, State-gov,9, Other-service, White, Female, United-States, Never-married
23, Private,9, Adm-clerical, White, Male, United-States, Separated
35, Private,10, Tech-support, White, Male, United-States, Married-civ-spouse
44, Private,13, Sales, Asian-Pac-Islander, Male, Laos, Married-spouse-absent
48, Local-gov,14, Exec-managerial, White, Female, United-States, Married-civ-spouse
43, Self-emp-not-inc,13, Sales, White, Male, United-States, Married-civ-spouse
39, State-gov,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
44, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
81, Private,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
44, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
37, Private,9, Craft-repair, Black, Male, United-States, Married-civ-spouse
54, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
24, Private,9, Handlers-cleaners, White, Male, United-States, Never-married
27, Private,13, Tech-support, White, Male, United-States, Married-civ-spouse
31, Private,9, Adm-clerical, White, Female, United-States, Married-civ-spouse
20, Private,10, Protective-serv, White, Male, United-States, Never-married
30, Self-emp-not-inc,13, Sales, White, Male, United-States, Married-civ-spouse
56, Federal-gov,9, Adm-clerical, White, Male, United-States, Married-civ-spouse
46, Private,12, Adm-clerical, White, Female, United-States, Married-civ-spouse
34, Private,10, Exec-managerial, White, Female, United-States, Never-married
25, Private,10, Sales, White, Male, United-States, Never-married
34, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
43, Private,10, Exec-managerial, White, Female, United-States, Divorced
46, Private,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
32, Self-emp-not-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
31, Private,10, Transport-moving, White, Male, United-States, Married-civ-spouse
66, Self-emp-inc,6, Farming-fishing, White, Male, United-States, Married-civ-spouse
37, Private,11, Adm-clerical, White, Male, United-States, Married-civ-spouse
73, Private,9, Protective-serv, White, Male, United-States, Married-civ-spouse
30, Private,9, Adm-clerical, White, Male, United-States, Married-civ-spouse
31, Private,9, Tech-support, White, Female, United-States, Never-married
44, Self-emp-not-inc,14, Exec-managerial, White, Male, United-States, Divorced
23, Private,10, Adm-clerical, White, Female, United-States, Never-married
35, Private,10, Tech-support, White, Male, United-States, Married-civ-spouse
48, Federal-gov,6, Craft-repair, Black, Male, United-States, Never-married
53, Private,13, Exec-managerial, White, Female, United-States, Divorced
62, State-gov,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
44, Private,9, Other-service, Asian-Pac-Islander, Male, Hong, Married-civ-spouse
21, Private,10, Adm-clerical, White, Male, United-States, Never-married
22, Local-gov,10, Protective-serv, White, Male, United-States, Married-civ-spouse
35, State-gov,14, Prof-specialty, White, Male, United-States, Never-married
61, Local-gov,13, Prof-specialty, White, Female, United-States, Divorced
33, Private,9, Transport-moving, White, Male, Greece, Married-civ-spouse
29, Private,12, Tech-support, Black, Female, United-States, Married-civ-spouse
21, Self-emp-not-inc,9, Other-service, White, Female, United-States, Never-married
23, Private,10, Adm-clerical, White, Female, United-States, Never-married
21, Private,12, Tech-support, White, Female, United-States, Never-married
30, Private,13, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
76, Private,9, Adm-clerical, White, Female, United-States, Never-married
51, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
30, Self-emp-not-inc,9, Transport-moving, White, Male, United-States, Divorced
36, Local-gov,7, Other-service, Black, Female, United-States, Divorced
20, Private,7, Sales, White, Female, United-States, Never-married
73, Private,13, Exec-managerial, White, Female, United-States, Divorced
38, Private,13, Tech-support, White, Female, United-States, Married-civ-spouse
36, Self-emp-not-inc,10, Prof-specialty, White, Female, United-States, Married-civ-spouse
26, Private,9, Adm-clerical, White, Female, United-States, Never-married
52, Private,6, Machine-op-inspct, White, Female, United-States, Divorced
50, Private,3, Machine-op-inspct, White, Female, Mexico, Divorced
66, Private,4, Machine-op-inspct, White, Female, United-States, Separated
32, Private,13, Prof-specialty, White, Male, United-States, Never-married
42, Federal-gov,11, Exec-managerial, White, Male, United-States, Divorced
56, Self-emp-not-inc,4, Other-service, Black, Female, United-States, Never-married
59, Local-gov,10, Prof-specialty, White, Female, Canada, Married-civ-spouse
37, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
49, Private,9, Craft-repair, White, Female, United-States, Married-civ-spouse
60, Private,13, Exec-managerial, White, Female, United-States, Divorced
46, Private,9, Adm-clerical, White, Female, United-States, Divorced
42, State-gov,9, Protective-serv, White, Male, United-States, Married-civ-spouse
44, Private,9, Adm-clerical, White, Female, United-States, Never-married
31, Private,9, Other-service, White, Male, United-States, Never-married
30, Private,10, Sales, White, Male, United-States, Divorced
35, Private,13, Sales, White, Male, United-States, Separated
17, Private,7, Other-service, White, Female, United-States, Never-married
22, Private,4, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
22, Private,10, Adm-clerical, Black, Female, United-States, Never-married
28, Self-emp-not-inc,12, Exec-managerial, White, Male, Guatemala, Never-married
35, Private,10, Transport-moving, White, Male, United-States, Married-civ-spouse
38, Private,9, Farming-fishing, White, Male, United-States, Never-married
49, Federal-gov,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
42, Private,13, Sales, White, Male, United-States, Married-civ-spouse
53, Private,9, Transport-moving, Black, Male, United-States, Married-civ-spouse
59, Private,5, Craft-repair, White, Male, United-States, Married-civ-spouse
18, Self-emp-inc,9, Farming-fishing, White, Male, United-States, Never-married
39, Local-gov,14, Prof-specialty, White, Female, United-States, Married-civ-spouse
26, Private,9, Machine-op-inspct, Black, Male, United-States, Married-civ-spouse
24, Private,10, Farming-fishing, White, Female, United-States, Married-spouse-absent
45, Private,14, Tech-support, White, Female, United-States, Separated
34, Private,15, Sales, White, Male, United-States, Married-civ-spouse
27, Local-gov,9, Adm-clerical, Amer-Indian-Eskimo, Female, United-States, Divorced
48, Private,10, Sales, White, Female, United-States, Married-civ-spouse
20, Private,10, Transport-moving, Asian-Pac-Islander, Male, United-States, Never-married
49, Self-emp-not-inc,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
26, Private,9, Exec-managerial, White, Female, United-States, Divorced
38, Self-emp-inc,13, Sales, White, Male, United-States, Married-civ-spouse
27, Private,9, Sales, Black, Female, United-States, Never-married
21, State-gov,10, Other-service, White, Female, United-States, Never-married
40, Federal-gov,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
47, Private,4, Transport-moving, Other, Male, Puerto-Rico, Never-married
24, Private,9, Handlers-cleaners, Black, Female, United-States, Never-married
43, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
44, Private,10, Exec-managerial, White, Male, United-States, Divorced
56, Private,5, Other-service, White, Female, United-States, Married-civ-spouse
53, Self-emp-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
36, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
56, Local-gov,8, Transport-moving, White, Male, United-States, Divorced
26, Private,11, Adm-clerical, White, Female, United-States, Never-married
31, Private,11, Craft-repair, White, Male, United-States, Divorced
19, Private,10, Sales, White, Female, United-States, Never-married
26, Private,9, Tech-support, White, Male, United-States, Never-married
40, Private,10, Tech-support, White, Male, United-States, Divorced
21, Private,10, Sales, White, Female, United-States, Never-married
35, Private,11, Craft-repair, White, Male, United-States, Married-civ-spouse
33, Private,5, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
59, Private,9, Priv-house-serv, Black, Female, United-States, Married-civ-spouse
49, Local-gov,9, Other-service, White, Female, United-States, Widowed
54, Private,10, Sales, White, Male, United-States, Married-civ-spouse
23, Private,10, Prof-specialty, White, Male, United-States, Married-civ-spouse
61, State-gov,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
33, Private,9, Craft-repair, White, Male, United-States, Never-married
36, State-gov,13, Protective-serv, White, Male, Germany, Married-civ-spouse
57, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
22, Private,9, Adm-clerical, White, Male, United-States, Never-married
47, Private,14, Prof-specialty, White, Female, United-States, Divorced
23, Private,10, Other-service, White, Female, United-States, Never-married
46, Local-gov,9, Prof-specialty, Amer-Indian-Eskimo, Female, United-States, Widowed
49, Private,13, Exec-managerial, White, Male, United-States, Divorced
51, Private,8, Other-service, White, Male, United-States, Never-married
21, Private,12, Handlers-cleaners, White, Male, United-States, Never-married
33, Local-gov,9, Adm-clerical, White, Male, United-States, Never-married
45, Federal-gov,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
27, Local-gov,13, Protective-serv, White, Female, United-States, Never-married
27, Local-gov,12, Protective-serv, White, Male, United-States, Never-married
34, Private,9, Handlers-cleaners, White, Male, United-States, Never-married
56, Private,9, Adm-clerical, White, Male, United-States, Married-civ-spouse
24, Private,10, Adm-clerical, White, Female, United-States, Married-civ-spouse
24, Private,10, Adm-clerical, White, Female, United-States, Never-married
59, Self-emp-not-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
33, Private,10, Machine-op-inspct, Black, Male, United-States, Divorced
49, State-gov,9, Tech-support, White, Male, United-States, Married-civ-spouse
41, Private,9, Craft-repair, White, Male, United-States, Divorced
34, Private,9, Other-service, White, Male, United-States, Never-married
43, Private,7, Other-service, Black, Male, United-States, Never-married
18, Private,7, Other-service, White, Female, United-States, Never-married
30, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
29, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
50, Private,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
24, Private,10, Tech-support, White, Male, United-States, Married-civ-spouse
53, Private,7, Sales, White, Male, United-States, Married-civ-spouse
52, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
42, Federal-gov,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
36, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
34, Self-emp-inc,9, Craft-repair, Black, Male, United-States, Divorced
38, Federal-gov,9, Transport-moving, White, Male, United-States, Never-married
32, Private,13, Sales, Asian-Pac-Islander, Male, Taiwan, Never-married
31, Local-gov,9, Craft-repair, White, Male, United-States, Married-civ-spouse
34, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
49, Private,13, Exec-managerial, White, Female, United-States, Divorced
54, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Widowed
58, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
28, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
36, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
26, Private,12, Sales, White, Female, United-States, Married-civ-spouse
33, Private,9, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
51, Private,9, Other-service, Black, Female, Jamaica, Married-civ-spouse
53, Local-gov,11, Exec-managerial, Amer-Indian-Eskimo, Male, United-States, Divorced
33, Private,11, Sales, White, Male, United-States, Never-married
45, Federal-gov,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
27, Private,3, Machine-op-inspct, White, Female, Mexico, Never-married
35, Private,9, Sales, White, Male, United-States, Divorced
47, Private,9, Craft-repair, White, Female, United-States, Divorced
17, Private,6, Farming-fishing, White, Male, United-States, Never-married
55, Self-emp-inc,11, Exec-managerial, White, Male, United-States, Divorced
28, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
46, Self-emp-not-inc,14, Prof-specialty, White, Female, United-States, Divorced
18, Private,7, Farming-fishing, White, Male, United-States, Never-married
43, Local-gov,9, Adm-clerical, White, Female, United-States, Separated
60, Self-emp-not-inc,9, Transport-moving, White, Male, United-States, Married-civ-spouse
55, Self-emp-not-inc,6, Farming-fishing, White, Male, United-States, Married-civ-spouse
52, Private,9, Other-service, White, Female, United-States, Divorced
40, Private,13, Craft-repair, White, Male, United-States, Married-civ-spouse
52, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
27, Federal-gov,9, Tech-support, White, Female, United-States, Never-married
44, Private,14, Prof-specialty, Asian-Pac-Islander, Female, Philippines, Never-married
56, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
35, Private,13, Adm-clerical, White, Male, United-States, Never-married
35, Private,10, Exec-managerial, White, Female, United-States, Divorced
47, Local-gov,9, Other-service, Black, Male, Puerto-Rico, Married-civ-spouse
42, Local-gov,11, Prof-specialty, White, Female, United-States, Divorced
63, Private,4, Sales, White, Male, United-States, Married-civ-spouse
48, State-gov,11, Exec-managerial, White, Male, Germany, Married-civ-spouse
41, Private,13, Sales, White, Female, United-States, Separated
17, Private,7, Other-service, White, Female, United-States, Never-married
26, State-gov,10, Adm-clerical, White, Male, United-States, Never-married
33, Local-gov,13, Prof-specialty, White, Male, United-States, Divorced
41, Private,9, Machine-op-inspct, White, Male, United-States, Divorced
20, Private,10, Adm-clerical, White, Male, United-States, Never-married
26, Private,10, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
35, Local-gov,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
47, Self-emp-inc,9, Sales, White, Male, United-States, Married-civ-spouse
64, Private,9, Adm-clerical, White, Female, United-States, Divorced
32, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
47, Private,11, Adm-clerical, Black, Male, United-States, Married-civ-spouse
22, Private,9, Other-service, White, Male, United-States, Never-married
35, Private,13, Exec-managerial, White, Male, United-States, Never-married
53, Private,8, Other-service, White, Male, United-States, Married-civ-spouse
29, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
23, Private,9, Tech-support, White, Male, United-States, Married-civ-spouse
45, Private,10, Sales, White, Male, United-States, Married-civ-spouse
20, State-gov,10, Adm-clerical, White, Male, United-States, Never-married
42, Private,11, Prof-specialty, Asian-Pac-Islander, Male, Vietnam, Married-civ-spouse
45, Private,11, Craft-repair, White, Male, United-States, Married-civ-spouse
77, Private,3, Other-service, White, Male, United-States, Married-civ-spouse
32, Private,15, Prof-specialty, White, Female, United-States, Never-married
21, Private,10, Other-service, Black, Female, United-States, Never-married
32, Private,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
41, Private,9, Sales, White, Male, United-States, Married-civ-spouse
42, Private,9, Tech-support, Black, Female, United-States, Separated
26, Local-gov,13, Protective-serv, White, Female, United-States, Never-married
66, Private,9, Sales, White, Male, United-States, Married-civ-spouse
41, Private,9, Other-service, White, Male, United-States, Never-married
40, Private,13, Adm-clerical, Black, Female, United-States, Never-married
21, Private,10, Other-service, White, Male, United-States, Never-married
40, Private,9, Machine-op-inspct, Black, Female, United-States, Separated
48, Private,9, Machine-op-inspct, White, Female, United-States, Divorced
62, Self-emp-not-inc,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
45, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
42, Self-emp-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
20, Private,10, Sales, White, Female, United-States, Never-married
30, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
59, Private,5, Handlers-cleaners, White, Male, United-States, Widowed
22, Private,12, Farming-fishing, Black, Female, United-States, Never-married
23, Federal-gov,10, Adm-clerical, White, Male, United-States, Never-married
55, Private,10, Exec-managerial, White, Female, United-States, Widowed
58, Private,9, Craft-repair, White, Male, Greece, Married-civ-spouse
67, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
51, Private,7, Craft-repair, White, Male, United-States, Married-civ-spouse
37, Private,10, Sales, White, Male, United-States, Separated
34, Private,11, Sales, Amer-Indian-Eskimo, Male, United-States, Never-married
49, Private,11, Other-service, White, Female, United-States, Divorced
46, Private,10, Sales, White, Male, United-States, Divorced
29, Private,10, Tech-support, White, Female, United-States, Never-married
19, Self-emp-inc,9, Adm-clerical, White, Female, United-States, Never-married
38, Self-emp-not-inc,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
58, Self-emp-not-inc,10, Craft-repair, White, Male, United-States, Married-civ-spouse
43, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
34, Private,9, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
59, Self-emp-not-inc,9, Sales, White, Female, United-States, Married-civ-spouse
33, Private,10, Other-service, Asian-Pac-Islander, Female, Philippines, Never-married
17, Private,10, Adm-clerical, White, Female, United-States, Never-married
29, Local-gov,13, Tech-support, White, Female, United-States, Never-married
33, Private,12, Machine-op-inspct, White, Female, United-States, Never-married
45, Private,7, Tech-support, White, Female, Puerto-Rico, Separated
68, Private,10, Adm-clerical, White, Female, United-States, Widowed
33, Local-gov,13, Prof-specialty, White, Female, United-States, Never-married
49, Self-emp-inc,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
46, Local-gov,10, Adm-clerical, White, Female, United-States, Married-civ-spouse
54, Private,13, Sales, White, Male, United-States, Married-civ-spouse
31, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
39, Self-emp-inc,13, Prof-specialty, White, Female, United-States, Never-married
36, Private,4, Adm-clerical, White, Male, Portugal, Married-civ-spouse
35, Self-emp-not-inc,13, Craft-repair, White, Male, United-States, Married-civ-spouse
36, Private,13, Tech-support, White, Male, United-States, Married-civ-spouse
27, Private,10, Adm-clerical, White, Female, Mexico, Never-married
46, Private,9, Handlers-cleaners, White, Female, United-States, Married-civ-spouse
34, Private,8, Craft-repair, White, Male, United-States, Married-civ-spouse
29, Federal-gov,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
49, Private,11, Exec-managerial, White, Male, United-States, Married-civ-spouse
52, Self-emp-not-inc,6, Exec-managerial, White, Male, United-States, Married-civ-spouse
30, Private,11, Transport-moving, White, Male, United-States, Married-civ-spouse
46, Local-gov,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
35, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
37, Private,9, Other-service, White, Female, United-States, Separated
