age,workclass,education-num,occupation,race,sex,native-country,marital-status
"[27, 37[",Local-gov,10,Protective-serv,Other,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,Amer-Indian-Eskimo,Female,United-States,Divorced
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,10,Protective-serv,White,Male,United-States,Never-married
"[37, 47[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,Germany,Divorced
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,Other,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,Other,Male,United-States,Separated
"[37, 47[",Local-gov,10,Protective-serv,White,Female,United-States,Divorced
"[37, 47[",Private,10,Protective-serv,Other,Male,United-States,Married-civ-spouse
"[37, 47[",Private,10,Protective-serv,Black,Female,United-States,Divorced
"[37, 47[",Local-gov,10,Protective-serv,Black,Female,United-States,Never-married
"[37, 47[",Private,10,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Never-married
"[37, 47[",State-gov,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,10,Protective-serv,Black,Male,United-States,Never-married
"[37, 47[",Local-gov,10,Protective-serv,White,Female,United-States,Divorced
"[37, 47[",State-gov,10,Protective-serv,Amer-Indian-Eskimo,Female,United-States,Divorced
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,Black,Female,United-States,Never-married
"[37, 47[",Local-gov,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,Asian-Pac-Islander,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,10,Protective-serv,White,Female,United-States,Never-married
"[47, 57[",Local-gov,10,Protective-serv,Black,Male,United-States,Never-married
"[47, 57[",Federal-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,10,Protective-serv,White,Female,United-States,Never-married
"[47, 57[",State-gov,10,Protective-serv,White,Male,United-States,Separated
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Self-emp-inc,10,Protective-serv,White,Male,United-States,Divorced
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,10,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Federal-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,10,Protective-serv,White,Male,United-States,Divorced
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,Black,Male,United-States,Divorced
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,10,Protective-serv,White,Female,United-States,Divorced
"[47, 57[",Self-emp-not-inc,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Divorced
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Divorced
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,10,Protective-serv,Black,Female,United-States,Divorced
"[47, 57[",Private,10,Protective-serv,White,Female,United-States,Divorced
"[47, 57[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,Canada,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Local-gov,10,Protective-serv,White,Male,United-States,Separated
"[57, 67[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Never-married
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",State-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Federal-gov,10,Protective-serv,White,Female,United-States,Widowed
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Private,10,Protective-serv,Black,Female,United-States,Widowed
"[57, 67[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Local-gov,10,Protective-serv,White,Female,United-States,Divorced
"[57, 67[",Private,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[57, 67[",Local-gov,10,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Private,11,Protective-serv,Black,Male,United-States,Never-married
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Divorced
"[27, 37[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,11,Protective-serv,Amer-Indian-Eskimo,Female,United-States,Divorced
"[27, 37[",State-gov,11,Protective-serv,White,Female,Germany,Married-spouse-absent
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,11,Protective-serv,Black,Female,United-States,Never-married
"[27, 37[",Local-gov,11,Protective-serv,Asian-Pac-Islander,Male,United-States,Divorced
"[27, 37[",Private,11,Protective-serv,White,Female,United-States,Separated
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,11,Protective-serv,Asian-Pac-Islander,Female,United-States,Never-married
"[27, 37[",State-gov,11,Protective-serv,White,Male,United-States,Divorced
"[27, 37[",Private,11,Protective-serv,White,Male,United-States,Never-married
"[37, 47[",Private,11,Protective-serv,Black,Male,United-States,Divorced
"[37, 47[",Federal-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[37, 47[",Self-emp-not-inc,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Female,Cuba,Divorced
"[37, 47[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Female,United-States,Never-married
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,11,Protective-serv,Black,Male,United-States,Divorced
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,11,Protective-serv,White,Male,United-States,Separated
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,11,Protective-serv,White,Male,United-States,Never-married
"[47, 57[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,11,Protective-serv,Black,Male,Jamaica,Married-civ-spouse
"[47, 57[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Private,11,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,11,Protective-serv,White,Male,Poland,Married-civ-spouse
"[47, 57[",Local-gov,11,Protective-serv,Amer-Indian-Eskimo,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,Black,Male,United-States,Never-married
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Divorced
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,12,Protective-serv,White,Male,United-States,Divorced
"[27, 37[",Local-gov,12,Protective-serv,White,Male,England,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,Asian-Pac-Islander,Male,Hong,Married-civ-spouse
"[27, 37[",State-gov,12,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Federal-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,12,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,White,Male,England,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Private,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,12,Protective-serv,Black,Male,United-States,Never-married
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,12,Protective-serv,White,Male,United-States,Never-married
"[37, 47[",State-gov,12,Protective-serv,Black,Male,United-States,Divorced
"[37, 47[",Local-gov,12,Protective-serv,White,Female,United-States,Divorced
"[37, 47[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,12,Protective-serv,White,Male,United-States,Never-married
"[37, 47[",State-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,12,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,12,Protective-serv,Black,Male,United-States,Never-married
"[37, 47[",Federal-gov,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,12,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Private,12,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,12,Protective-serv,Asian-Pac-Islander,Male,United-States,Divorced
"[17, 27[",Private,13,Protective-serv,White,Female,United-States,Never-married
"[17, 27[",State-gov,13,Protective-serv,Black,Male,United-States,Never-married
"[17, 27[",Local-gov,13,Protective-serv,White,Male,United-States,Never-married
"[17, 27[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[17, 27[",Local-gov,13,Protective-serv,White,Male,United-States,Never-married
"[17, 27[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[17, 27[",State-gov,13,Protective-serv,Black,Female,United-States,Never-married
"[17, 27[",State-gov,13,Protective-serv,White,Male,United-States,Never-married
"[17, 27[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[17, 27[",Local-gov,13,Protective-serv,White,Female,United-States,Divorced
"[17, 27[",Private,13,Protective-serv,White,Male,United-States,Never-married
"[17, 27[",Private,13,Protective-serv,White,Male,United-States,Never-married
"[17, 27[",Local-gov,13,Protective-serv,Black,Female,United-States,Never-married
"[17, 27[",Local-gov,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Private,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Private,13,Protective-serv,Black,Male,England,Married-civ-spouse
"[27, 37[",Federal-gov,13,Protective-serv,White,Male,United-States,Divorced
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,Black,Male,United-States,Never-married
"[27, 37[",State-gov,13,Protective-serv,Black,Female,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Female,Germany,Divorced
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Federal-gov,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Private,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Private,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,13,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Private,13,Protective-serv,Black,Male,United-States,Divorced
"[27, 37[",Private,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Self-emp-not-inc,13,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,Black,Male,United-States,Never-married
"[27, 37[",Private,13,Protective-serv,Black,Male,United-States,Never-married
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,13,Protective-serv,Black,Female,United-States,Never-married
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Federal-gov,13,Protective-serv,White,Male,United-States,Never-married
"[27, 37[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[27, 37[",Private,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[27, 37[",State-gov,13,Protective-serv,White,Male,Germany,Married-civ-spouse
"[27, 37[",Local-gov,13,Protective-serv,White,Female,United-States,Never-married
"[27, 37[",Local-gov,13,Protective-serv,White,Female,United-States,Never-married
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Private,13,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,13,Protective-serv,White,Male,United-States,Never-married
"[37, 47[",State-gov,13,Protective-serv,White,Male,Mexico,Divorced
"[37, 47[",State-gov,13,Protective-serv,White,Female,United-States,Divorced
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,13,Protective-serv,Black,Male,Puerto-Rico,Never-married
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Female,United-States,Divorced
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,Black,Male,United-States,Divorced
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,Asian-Pac-Islander,Male,Philippines,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,Black,Female,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,13,Protective-serv,Black,Female,United-States,Never-married
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Female,United-States,Never-married
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,13,Protective-serv,White,Male,United-States,Divorced
"[37, 47[",Private,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Female,United-States,Never-married
"[37, 47[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",State-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
"[47, 57[",Local-gov,13,Protective-serv,Black,Male,United-States,Married-civ-spouse
"[47, 57[",Federal-gov,13,Protective-serv,White,Male,United-States,Married-civ-spouse
